,stop_id,stop_code,stop_name,stop_url,wheelchair,route_id,loc_type,service_id,geometry
4063,54197,54197,Notre-Dame / Rougemont,http://m.stm.info/fr/horaires/arrets/54197/bus,1,22,0,20S,POINT (303023.8972676391 5047517.26011041)
4064,54200,54200,Station Viau,http://m.stm.info/fr/horaires/arrets/54200/bus,1,125,0,20S,POINT (301146.7848461974 5046841.503735594)
4065,54205,54205,Station Crémazie Nord (Crémazie / Lajeunesse),http://m.stm.info/fr/horaires/arrets/54205/bus,1,54,0,20S,POINT (293985.5163086358 5045153.012736339)
4066,54206,54206,Station Crémazie Sud (Crémazie / Lajeunesse),http://m.stm.info/fr/horaires/arrets/54206/bus,1,192,0,20S,POINT (294018.2192634606 5045098.724147201)
4067,54207,54207,Louis-Hippolyte-La Fontaine / Pierre-Corneille,http://m.stm.info/fr/horaires/arrets/54207/bus,1,18,0,20S,POINT (301275.281501693 5050586.689637569)
4068,54208,54208,Clanranald / Dupuis,http://m.stm.info/fr/horaires/arrets/54208/bus,1,"63,129,166",0,20S,POINT (294006.5292701998 5038253.849521348)
4069,54209,54209,du Parc-La-Fontaine / Roy,http://m.stm.info/fr/horaires/arrets/54209/bus,1,14,0,20S,POINT (299402.6381137937 5042562.540094167)
4070,54210,54210,du Parc-La Fontaine / Sherbrooke,http://m.stm.info/fr/horaires/arrets/54210/bus,1,14,0,20S,POINT (299645.3748634104 5042399.751362155)
4071,54211,54211,Jean-Talon / De Saint-Vallier,http://m.stm.info/fr/horaires/arrets/54211/bus,1,95,0,20S,POINT (295928.7975575561 5044395.600457465)
4072,54212,54212,Station Jean-Talon (Jean-Talon/De Chateaubriand),http://m.stm.info/fr/horaires/arrets/54212/bus,1,95,0,20S,POINT (295995.3388345136 5044398.173806104)
4073,54213,54213,Ontario / William-David,http://m.stm.info/fr/horaires/arrets/54213/bus,1,125,0,20S,POINT (301779.4339612412 5046050.354333565)
4074,54214,54214,Ontario / William-David,http://m.stm.info/fr/horaires/arrets/54214/bus,1,125,0,20S,POINT (301800.9911746881 5046068.125022527)
4075,54215,54215,Girouard / Sherbrooke,http://m.stm.info/fr/horaires/arrets/54215/bus,1,"17,371",0,20S,POINT (296011.5798975196 5036973.726734424)
4076,54216,54216,Saint-Michel / Sauvé,http://m.stm.info/fr/horaires/arrets/54216/bus,1,"121,378",0,20S,POINT (294038.2978876202 5048512.885416548)
4077,54217,54217,Christophe-Colomb / Jarry,http://m.stm.info/fr/horaires/arrets/54217/bus,1,13,0,20S,POINT (295093.1781998356 5045357.90423758)
4078,54218,54218,Christophe-Colomb / Mistral,http://m.stm.info/fr/horaires/arrets/54218/bus,1,13,0,20S,POINT (294893.5620416558 5045484.795539593)
4079,54219,54219,Christophe-Colomb / Crémazie,http://m.stm.info/fr/horaires/arrets/54219/bus,1,13,0,20S,POINT (294747.3066952977 5045577.712258913)
4080,54220,54220,École Georges-Vanier (Jarry / No 1205),http://m.stm.info/fr/horaires/arrets/54220/bus,1,13,0,20S,POINT (295169.7105764432 5045466.139521963)
4081,54221,54221,Christophe-Colomb / Jarry,http://m.stm.info/fr/horaires/arrets/54221/bus,1,13,0,20S,POINT (295107.1801616138 5045323.542892734)
4082,54222,54222,Rousselot / Jarry,http://m.stm.info/fr/horaires/arrets/54222/bus,1,13,0,20S,POINT (295322.3706313467 5045678.390534574)
4083,54223,54223,Cégep Marie-Victorin (Marie-Victorin/No 7000),http://m.stm.info/fr/horaires/arrets/54223/bus,1,69,0,20S,POINT (296489.4951494177 5053073.92042619)
4084,54224,54224,Paré / Mountain Sights,http://m.stm.info/fr/horaires/arrets/54224/bus,2,"92,372",0,20S,POINT (292740.5171750198 5039673.846288369)
4085,54225,54225,Aréna Howie-Morenz,http://m.stm.info/fr/horaires/arrets/54225/bus,1,"80,480",0,20S,POINT (293563.6331694103 5043856.182598802)
4086,54226,54226,Décarie / Cochrane,http://m.stm.info/fr/horaires/arrets/54226/bus,1,"17,371",0,20S,POINT (293819.6734465902 5038732.145668232)
4087,54228,54228,Charon / Le Ber,http://m.stm.info/fr/horaires/arrets/54228/bus,1,"57,71",0,20S,POINT (300660.1115255805 5037703.403059151)
4088,54229,54229,Charon / Le Ber,http://m.stm.info/fr/horaires/arrets/54229/bus,1,"57,71",0,20S,POINT (300627.5821419373 5037692.978351977)
4089,54230,54230,Dick-Irvin / Ash,http://m.stm.info/fr/horaires/arrets/54230/bus,1,"57,71",0,20S,POINT (300795.4920984192 5037540.84315995)
4090,54231,54231,de la Congrégation / Favard,http://m.stm.info/fr/horaires/arrets/54231/bus,1,"57,71",0,20S,POINT (300423.2336650736 5037934.269712212)
4091,54232,54232,Charon / Dick-Irvin,http://m.stm.info/fr/horaires/arrets/54232/bus,1,"57,71",0,20S,POINT (300857.6682142354 5037700.831120429)
4092,54233,54233,Charon / Favard,http://m.stm.info/fr/horaires/arrets/54233/bus,1,"57,71",0,20S,POINT (300401.4902471667 5037696.02195967)
4093,54234,54234,Charon / Frank-Selke,http://m.stm.info/fr/horaires/arrets/54234/bus,1,"57,71",0,20S,POINT (300749.3838688044 5037690.898297678)
4094,54235,54235,Dick-Irvin / Frank-Selke,http://m.stm.info/fr/horaires/arrets/54235/bus,1,"57,71",0,20S,POINT (300892.5650095133 5037621.684713356)
4095,54236,54236,Hôpital Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/54236/bus,1,"43,49,69,380",0,20S,POINT (296192.8750185345 5053276.472580213)
4096,54237,54237,Station Honoré-Beaugrand / Terminus Sud,http://m.stm.info/fr/horaires/arrets/54237/bus,1,"85,141,362",0,20S,POINT (302135.8291321509 5050778.63411637)
4097,54238,54238,Pie-IX / 45e Rue,http://m.stm.info/fr/horaires/arrets/54238/bus,1,355,0,20S,POINT (295386.4918633727 5048858.445949733)
4098,54239,54239,Villeray / Garnier,http://m.stm.info/fr/horaires/arrets/54239/bus,1,99,0,20S,POINT (295725.3205510902 5045502.53947408)
4099,54240,54240,Villeray / Garnier,http://m.stm.info/fr/horaires/arrets/54240/bus,1,99,0,20S,POINT (295705.7908822807 5045496.233280614)
4100,54241,54241,Henri-Bourassa / Saint-Jean-Baptiste,http://m.stm.info/fr/horaires/arrets/54241/bus,1,"40,428",0,20S,POINT (301952.3987048337 5056908.582836743)
4101,54242,54242,Armand-Chaput / No 11410,http://m.stm.info/fr/horaires/arrets/54242/bus,1,"81,428",0,20S,POINT (302454.5876114687 5057594.845544139)
4102,54243,54243,Centre Rivière-des-Prairies (A.-Chaput/No 11900),http://m.stm.info/fr/horaires/arrets/54243/bus,1,"81,428",0,20S,POINT (302225.4931181213 5058028.023384191)
4103,54244,54244,Centre de détention Rivière-des-Prairies,http://m.stm.info/fr/horaires/arrets/54244/bus,1,"81,428",0,20S,POINT (302220.882925336 5057997.574675725)
4104,54245,54245,Armand-Chaput / No 11380,http://m.stm.info/fr/horaires/arrets/54245/bus,1,"81,428",0,20S,POINT (302509.1702915072 5057466.799451293)
4105,54246,54246,Henri-Bourassa / Saint-Jean-Baptiste,http://m.stm.info/fr/horaires/arrets/54246/bus,1,"40,428",0,20S,POINT (301900.3325223193 5056903.161258258)
4106,54248,54248,Sherbrooke / No 12572,http://m.stm.info/fr/horaires/arrets/54248/bus,1,"40,186",0,20S,POINT (303907.8761039893 5056717.514668194)
4107,54250,54250,du Tricentenaire / April,http://m.stm.info/fr/horaires/arrets/54250/bus,1,183,0,20S,POINT (303740.2012648178 5057049.274084997)
4108,54251,54251,Industriel / Jean-Sicard,http://m.stm.info/fr/horaires/arrets/54251/bus,1,"86,183,487",0,20S,POINT (303455.8651301883 5056961.533408029)
4109,54254,54254,Sherbrooke / No 12555,http://m.stm.info/fr/horaires/arrets/54254/bus,1,"40,186",0,20S,POINT (303868.8189201782 5056662.175951552)
4110,54257,54257,Station Honoré-Beaugrand,http://m.stm.info/fr/horaires/arrets/54257/bus,1,"26,85,362",0,20S,POINT (302103.5322023401 5050782.64871671)
4111,54258,54258,Institut Philippe-Pinel,http://m.stm.info/fr/horaires/arrets/54258/bus,1,"81,428",0,20S,POINT (302274.5361117034 5057133.378338695)
4112,54259,54259,Rolland-Jeanneau / Armand-Chaput,http://m.stm.info/fr/horaires/arrets/54259/bus,1,"81,428",0,20S,POINT (302056.801523664 5058422.286321118)
4113,54260,54260,Rolland-Jeanneau / 89e Avenue,http://m.stm.info/fr/horaires/arrets/54260/bus,1,81,0,20S,POINT (302065.2908879608 5058413.169633104)
4114,54261,54261,Institut Philippe-Pinel,http://m.stm.info/fr/horaires/arrets/54261/bus,1,"81,428",0,20S,POINT (302286.6318818494 5057172.047904621)
4115,54262,54262,Station Namur (Décarie / Jean-Talon),http://m.stm.info/fr/horaires/arrets/54262/bus,1,"115,376",0,20S,POINT (292829.9775504494 5039454.747512753)
4116,54266,54266,Saint-Joseph / Messier,http://m.stm.info/fr/horaires/arrets/54266/bus,1,"27,427",0,20S,POINT (298893.3080301902 5044389.883841037)
4117,54269,54269,Station Sauvé (Édicule Sud),http://m.stm.info/fr/horaires/arrets/54269/bus,1,"41,440",0,20S,POINT (292693.4947343523 5045637.464879801)
4118,54270,54270,Maurice-Duplessis / 62e Avenue,http://m.stm.info/fr/horaires/arrets/54270/bus,1,"48,81,353,372,448",0,20S,POINT (300201.0238139657 5056917.628677958)
4119,54271,54271,Maurice-Duplessis / 63e Avenue,http://m.stm.info/fr/horaires/arrets/54271/bus,1,"48,81,353,372,448",0,20S,POINT (300242.1776551436 5056920.043441355)
4120,54280,54280,Saint-Laurent / Bélanger,http://m.stm.info/fr/horaires/arrets/54280/bus,1,"55,363",0,20S,POINT (295845.4005574057 5043691.257294708)
4121,54281,54281,Ozias-Leduc / Paul-Letondal,http://m.stm.info/fr/horaires/arrets/54281/bus,1,33,0,20S,POINT (295718.2025598567 5054312.126546056)
4122,54282,54282,Notre-Dame / Sainte-Marguerite,http://m.stm.info/fr/horaires/arrets/54282/bus,1,36,0,20S,POINT (298043.7927857601 5037286.377975817)
4123,54283,54283,Saint-Jacques / Sainte-Marguerite,http://m.stm.info/fr/horaires/arrets/54283/bus,1,"35,36",0,20S,POINT (297873.4051729946 5037406.361746867)
4124,54284,54284,Maurice-Duplessis / 70e Avenue,http://m.stm.info/fr/horaires/arrets/54284/bus,1,"48,81,353,372",0,20S,POINT (300564.6975959493 5057159.086749874)
4125,54287,54287,Saint-Patrick / Gilmore,http://m.stm.info/fr/horaires/arrets/54287/bus,1,101,0,20S,POINT (297888.0260648492 5036340.719930076)
4126,54288,54288,Chauveau / Dickson,http://m.stm.info/fr/horaires/arrets/54288/bus,1,"22,131",0,20S,POINT (301200.3309616264 5048052.364594319)
4127,54289,54289,de Granby / Faribault,http://m.stm.info/fr/horaires/arrets/54289/bus,1,197,0,20S,POINT (301427.9678287106 5049001.304847682)
4128,54290,54290,de la Pépinière / Faribault,http://m.stm.info/fr/horaires/arrets/54290/bus,1,197,0,20S,POINT (301359.2025467 5048692.617510291)
4129,54291,54291,de la Pépinière / de Marseille,http://m.stm.info/fr/horaires/arrets/54291/bus,1,197,0,20S,POINT (301610.2816187643 5048574.017867004)
4130,54292,54292,de Carignan / de Marseille,http://m.stm.info/fr/horaires/arrets/54292/bus,1,197,0,20S,POINT (301611.7820448629 5048761.830157871)
4131,54294,54294,Station Saint-Michel (St-Michel / Shaughnessy),http://m.stm.info/fr/horaires/arrets/54294/bus,1,"141,188",0,20S,POINT (296992.7713788009 5046649.044784464)
4132,54297,54297,Dudemaine / Laforest,http://m.stm.info/fr/horaires/arrets/54297/bus,1,164,0,20S,POINT (290165.9026600817 5044448.634013893)
4133,54298,54298,Pie-IX / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54298/bus,1,"41,93",0,20S,POINT (297639.2647815364 5047413.081601751)
4134,54299,54299,Saint-Patrick / Briand,http://m.stm.info/fr/horaires/arrets/54299/bus,2,37,0,20S,POINT (297247.009716419 5035979.285178441)
4135,54303,54303,Cirque du Soleil,http://m.stm.info/fr/horaires/arrets/54303/bus,1,94,0,20S,POINT (295834.0956668403 5046871.303726161)
4136,54305,54305,Papineau / Jacques-Casault,http://m.stm.info/fr/horaires/arrets/54305/bus,1,"45,359",0,20S,POINT (295112.3156734806 5046170.469662782)
4137,54306,54306,Station Assomption (de l'Assomption / Chauveau),http://m.stm.info/fr/horaires/arrets/54306/bus,1,22,0,20S,POINT (301124.5781356961 5047711.011535811)
4138,54307,54307,de la Sucrerie / Grand Trunk,http://m.stm.info/fr/horaires/arrets/54307/bus,1,57,0,20S,POINT (300102.0968439281 5038157.651005844)
4139,54308,54308,Guy / Paxton,http://m.stm.info/fr/horaires/arrets/54308/bus,1,"36,57",0,20S,POINT (299493.3962123117 5038939.603700678)
4140,54309,54309,Ontario / Aird,http://m.stm.info/fr/horaires/arrets/54309/bus,1,125,0,20S,POINT (301854.1346983546 5046180.120398393)
4141,54310,54310,De Boucherville / Hector-Barsalou,http://m.stm.info/fr/horaires/arrets/54310/bus,1,22,0,20S,POINT (303935.794031952 5049489.32626318)
4142,54311,54311,Hector-Barsalou / De Boucherville,http://m.stm.info/fr/horaires/arrets/54311/bus,1,33,0,20S,POINT (303941.8761053631 5049456.985985075)
4143,54312,54312,des Moulins / Pierre-Dupuy,http://m.stm.info/fr/horaires/arrets/54312/bus,1,"74,168",0,20S,POINT (301322.407865741 5038767.961824394)
4144,54314,54314,des Moulins / Pierre-Dupuy,http://m.stm.info/fr/horaires/arrets/54314/bus,1,"74,168",0,20S,POINT (301389.1941489776 5038828.268925721)
4145,54315,54315,Sherbrooke / de la Famille-Dubreuil,http://m.stm.info/fr/horaires/arrets/54315/bus,1,"186,486",0,20S,POINT (305089.8734222714 5061594.231143152)
4146,54316,54316,Sherbrooke / de la Famille-Dubreuil,http://m.stm.info/fr/horaires/arrets/54316/bus,1,"186,486",0,20S,POINT (305103.1148069014 5061561.336041541)
4147,54317,54317,Saint-Patrick / No 5200,http://m.stm.info/fr/horaires/arrets/54317/bus,1,101,0,20S,POINT (297757.3844261799 5036292.301184119)
4148,54318,54318,Jean-Talon / Lucerne,http://m.stm.info/fr/horaires/arrets/54318/bus,1,"92,369,372",0,20S,POINT (293497.9360408027 5040292.991451064)
4149,54319,54319,Gouin / Grenet,http://m.stm.info/fr/horaires/arrets/54319/bus,1,69,0,20S,POINT (287674.30157375 5043634.902626181)
4150,54320,54320,De Lorimier / Everett,http://m.stm.info/fr/horaires/arrets/54320/bus,1,10,0,20S,POINT (296346.2781973599 5045770.498484119)
4151,54321,54321,De Lorimier / Everett,http://m.stm.info/fr/horaires/arrets/54321/bus,1,10,0,20S,POINT (296317.9376363201 5045771.981491877)
4152,54322,54322,Décarie / Lucy,http://m.stm.info/fr/horaires/arrets/54322/bus,1,129,0,20S,POINT (293961.0773734258 5038641.995439666)
4153,54326,54326,Hochelaga / Centre Fernand-Séguin,http://m.stm.info/fr/horaires/arrets/54326/bus,1,"85,362",0,20S,POINT (302711.6660270773 5049610.193335459)
4154,54327,54327,Jean-Brillant / Légaré,http://m.stm.info/fr/horaires/arrets/54327/bus,1,119,0,20S,POINT (295147.6875733674 5039371.187353645)
4155,54328,54328,Lavoie / Isabella,http://m.stm.info/fr/horaires/arrets/54328/bus,1,119,0,20S,POINT (294892.8870626041 5039170.548993598)
4156,54329,54329,Lacombe / Légaré,http://m.stm.info/fr/horaires/arrets/54329/bus,1,119,0,20S,POINT (295035.5117000958 5039459.820746047)
4157,54330,54330,Casino de Montréal,http://m.stm.info/fr/horaires/arrets/54330/bus,1,777,0,20S,POINT (302831.6183322826 5040720.313093364)
4158,54335,54335,Station Jean-Drapeau,http://m.stm.info/fr/horaires/arrets/54335/bus,1,767,0,20S,POINT (302296.5279454652 5041362.949906833)
4159,54337,54337,Notre-Dame / 93e Avenue,http://m.stm.info/fr/horaires/arrets/54337/bus,1,189,0,20S,POINT (305949.0768040426 5061912.841074693)
4160,54338,54338,Parc Saint-Benoît,http://m.stm.info/fr/horaires/arrets/54338/bus,1,146,0,20S,POINT (291795.0342335051 5044514.722359574)
4161,54339,54339,Tellier / des Futailles,http://m.stm.info/fr/horaires/arrets/54339/bus,1,22,0,20S,POINT (303115.3705566015 5049513.497843044)
4162,54340,54340,Tellier / des Futailles,http://m.stm.info/fr/horaires/arrets/54340/bus,1,22,0,20S,POINT (303114.1201014869 5049506.274592377)
4163,54341,54341,de l'Acadie / Mazurette,http://m.stm.info/fr/horaires/arrets/54341/bus,1,179,0,20S,POINT (292350.7231656263 5043790.460949414)
4164,54344,54344,de l'Esplanade / No 9350,http://m.stm.info/fr/horaires/arrets/54344/bus,1,19,0,20S,POINT (292825.7913528316 5044589.460759778)
4165,54346,54346,des Pins / du Docteur-Penfield,http://m.stm.info/fr/horaires/arrets/54346/bus,1,107,0,20S,POINT (298480.3947618337 5040724.852927368)
4166,54347,54347,de l'Esplanade / No 9449,http://m.stm.info/fr/horaires/arrets/54347/bus,1,19,0,20S,POINT (292593.3278720406 5044680.592536444)
4167,54348,54348,Chabanel / Jeanne-Mance,http://m.stm.info/fr/horaires/arrets/54348/bus,1,"19,54",0,20S,POINT (292770.4257000834 5044428.092506284)
4168,54349,54349,Chabanel / Jeanne-Mance,http://m.stm.info/fr/horaires/arrets/54349/bus,1,"19,54",0,20S,POINT (292777.6197318317 5044392.183196689)
4169,54350,54350,de l'Acadie / Place de l'Acadie,http://m.stm.info/fr/horaires/arrets/54350/bus,1,179,0,20S,POINT (290832.2231282839 5043786.658352089)
4170,54351,54351,Remembrance / Cavalerie du SPVM,http://m.stm.info/fr/horaires/arrets/54351/bus,2,"11,711",0,20S,POINT (297275.2104141091 5040261.544750364)
4171,54352,54352,de l'Esplanade / Chabanel,http://m.stm.info/fr/horaires/arrets/54352/bus,1,"19,55",0,20S,POINT (292801.3200302692 5044615.623486084)
4172,54353,54353,de l'Esplanade / de Louvain,http://m.stm.info/fr/horaires/arrets/54353/bus,1,"19,55",0,20S,POINT (292592.2731038927 5044700.37602769)
4173,54355,54355,Bloomfield / Jean-Talon,http://m.stm.info/fr/horaires/arrets/54355/bus,1,179,0,20S,POINT (295094.7730925906 5043058.592408914)
4174,54356,54356,Station Bonaventure (Gauchetière / Mansfield),http://m.stm.info/fr/horaires/arrets/54356/bus,1,"74,75",0,20S,POINT (299614.8967741525 5039927.562662067)
4175,54359,54359,Chabanel / du Marché-Central,http://m.stm.info/fr/horaires/arrets/54359/bus,1,"19,54",0,20S,POINT (292570.1071866303 5043865.932050455)
4176,54361,54361,Jean-Talon / Jean-Louis-Lévesque,http://m.stm.info/fr/horaires/arrets/54361/bus,1,92,0,20S,POINT (292715.1853790284 5039222.148540432)
4177,54362,54362,Jean-Talon / Jean-Louis-Lévesque,http://m.stm.info/fr/horaires/arrets/54362/bus,1,92,0,20S,POINT (292739.3109708332 5039290.003016781)
4178,54364,54364,Saint-Michel / Bélair,http://m.stm.info/fr/horaires/arrets/54364/bus,1,"67,357",0,20S,POINT (297327.8955774013 5046435.485440571)
4179,54365,54365,De Boucherville / Hector-Barsalou,http://m.stm.info/fr/horaires/arrets/54365/bus,1,22,0,20S,POINT (303931.0343798869 5049491.549564229)
4180,54367,54367,Henri-Bourassa / No 9275,http://m.stm.info/fr/horaires/arrets/54367/bus,1,428,0,20S,POINT (300137.427302442 5055563.071449426)
4181,54369,54369,de la Commune / Queen,http://m.stm.info/fr/horaires/arrets/54369/bus,1,75,0,20S,POINT (300653.821865693 5039662.744626324)
4182,54370,54370,Brennan / Duke,http://m.stm.info/fr/horaires/arrets/54370/bus,1,75,0,20S,POINT (300615.1189944064 5039520.967901255)
4183,54371,54371,Saint-Jean-Baptiste / No 12060,http://m.stm.info/fr/horaires/arrets/54371/bus,1,183,0,20S,POINT (301473.311367629 5057800.332739229)
4184,54372,54372,Robert-Bourassa / Ottawa,http://m.stm.info/fr/horaires/arrets/54372/bus,1,168,0,20S,POINT (300272.3896569984 5039610.443409124)
4185,54376,54376,Bélanger / des Halles,http://m.stm.info/fr/horaires/arrets/54376/bus,1,95,0,20S,POINT (299779.7933167793 5050647.388873875)
4186,54378,54378,Notre-Dame / No 15657,http://m.stm.info/fr/horaires/arrets/54378/bus,1,"86,189,362,410,487",0,20S,POINT (305650.5940004688 5061193.977044711)
4187,54379,54379,Notre-Dame / 83e Avenue,http://m.stm.info/fr/horaires/arrets/54379/bus,1,"86,189,362,410,487",0,20S,POINT (305657.9964970317 5061169.861946189)
4188,54380,54380,Sherbrooke / Stationnement incitatif,http://m.stm.info/fr/horaires/arrets/54380/bus,2,"430,486",0,20S,POINT (304374.9626539243 5058716.980218064)
4189,54381,54381,Cégep Marie-Victorin (Marie-Victorin/No 7000),http://m.stm.info/fr/horaires/arrets/54381/bus,1,444,0,20S,POINT (296427.0616864419 5053158.02022334)
4190,54382,54382,Wellington / Robert-Bourassa,http://m.stm.info/fr/horaires/arrets/54382/bus,1,"35,61,715",0,20S,POINT (300445.0357815959 5039612.099371958)
4191,54383,54383,81e Avenue / Forsyth,http://m.stm.info/fr/horaires/arrets/54383/bus,1,"86,430",0,20S,POINT (305142.4685844691 5061131.248776965)
4192,54384,54384,81e Avenue / Victoria,http://m.stm.info/fr/horaires/arrets/54384/bus,1,"86,430",0,20S,POINT (305384.2344903512 5061077.366679553)
4193,54386,54386,81e Avenue / Notre-Dame,http://m.stm.info/fr/horaires/arrets/54386/bus,1,430,0,20S,POINT (305579.8933729186 5061034.490301248)
